CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,POP2010,Rural,UATYP10
49049002300,Utah,Utah,1,,1158,0,11.0,0.0030245,0,0,0,0,0,1,27.2,44115.0,0,0,0,0,0,0,0,0,0.0,357.0433356,0.0,0.0,205.4601323,0.0,357.0433356,0.098169738,205.4601323,0.05649165,120.4358323,0.033114059,13.37730516,0.003678115,254.9029389,0.070086043,15.5579863,0.004277698,5.345922481,0.001469871,9.991896695,0.002747291,7.920130774,0.002177655,63.32445629,0.017411179,127.0388618,0.034929574,4.583134898,0.003957802,17.84704151,0.015411953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.0,1145.0,142.0,2654.0,67.0,51.0,69.0,62.0,734.0,1155.0,76.0,229.0,3637.0,,
49049002400,Utah,Utah,1,,369,0,189.0,0.1660808,0,0,0,0,0,1,33.2,30750.0,0,0,0,0,0,0,0,0,0.0,311.7499156,0.0,0.0,221.1035736,0.0,311.7499156,0.273945444,221.1035736,0.194291365,84.65920515,0.074392975,8.082462214,0.007102339,224.7309477,0.197478864,3.461113039,0.0030414,7.264867455,0.006383891,0.416968405,0.000366405,5.442786422,0.004782765,70.433236,0.061892123,100.0167438,0.087888176,1.491659064,0.004042436,12.52993598,0.033956466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,297.0,25.0,893.0,14.0,27.0,2.0,18.0,184.0,268.0,5.0,42.0,1138.0,,
49049002500,Utah,Utah,1,,1556,0,33.0,0.0076798,0,1,0,0,0,1,33.4,30563.0,0,1,0,1,0,0,0,0,0.0,535.2131317,0.0,0.0,281.2917275,0.0,535.2131317,0.124555069,281.2917275,0.065462352,148.6081322,0.034584159,19.44930062,0.004526251,440.339757,0.10247609,3.297164842,0.000767318,11.28250167,0.002625669,9.140004957,0.002127067,4.651957393,0.001082606,66.50174797,0.01547632,86.93784901,0.02023222,30.29205552,0.019467902,42.17095269,0.027102155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987.0,1139.0,148.0,3336.0,35.0,70.0,40.0,38.0,778.0,1213.0,150.0,385.0,4297.0,,
49049002701,Utah,Utah,1,,828,0,328.0,0.1037975,0,0,0,0,0,0,13.3,59167.0,0,1,0,1,0,0,0,0,0.0,1280.237158,0.0,0.0,779.4702973,0.0,1280.237158,0.405138341,779.4702973,0.246667816,396.1161705,0.125353219,121.4296121,0.038427092,1160.776269,0.367334262,11.47080896,0.003630003,13.41048496,0.004243824,9.227355216,0.002920049,30.93196192,0.009788596,54.42027084,0.017221605,106.6876531,0.033761916,10.8102197,0.013055821,18.68287706,0.022563861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,1020.0,262.0,2719.0,20.0,37.0,26.0,60.0,298.0,541.0,35.0,59.0,3160.0,,
49049002702,Utah,Utah,1,,1280,0,93.0,0.0210027,1,1,1,0,0,1,23.0,54375.0,1,1,1,1,1,0,0,0,2548.551672,4408.394907,2548.551672,1161.703386,1956.714097,1161.703386,4408.394907,0.995572472,1956.714097,0.441895686,1395.936382,0.315252119,97.24649776,0.02196172,3712.912518,0.838507795,38.00000021,0.008581753,110.8624135,0.025036679,42.0000008,0.009485095,42.0000001,0.009485095,462.6199731,0.104476055,795.8322886,0.179727256,0.0,0.0,164.2493635,0.128319815,2548.551672,0.575553675,1161.703386,0.262353972,825.3344467,0.186389893,65.74857914,0.014848369,2142.486993,0.483849818,27.93972238,0.006309784,62.34110444,0.01407884,32.20638794,0.007273349,18.73433713,0.00423088,264.843116,0.059811002,477.2530319,0.107780721,0.0,0.0,93.23092769,0.072836662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2283.0,1403.0,98.0,3732.0,38.0,111.0,42.0,42.0,463.0,800.0,0.0,187.0,4428.0,,
49049002801,Utah,Utah,1,,1203,0,37.0,0.0103237,0,1,0,1,1,1,47.0,24257.0,0,1,0,1,0,0,0,1,117.9248101,3583.999953,117.9248101,79.43237392,2823.985146,79.43237392,3583.999953,0.999999987,2823.985146,0.787942284,1239.999977,0.345982136,133.999998,0.037388392,2577.999959,0.719308024,47.99999888,0.013392857,28.99999967,0.008091518,84.99999881,0.023716518,88.9999988,0.024832589,754.9999848,0.210658478,1592.999978,0.44447544,101.9355935,0.084734492,233.0598287,0.193732193,117.9248101,0.032903128,79.43237392,0.022163051,28.37649531,0.007917549,7.631307172,0.002129271,94.72165096,0.026429032,0.302004874,8.42648e-05,1.348818293,0.000376344,1.107351303,0.000308971,4.668721017,0.001302657,15.77626252,0.004401859,40.7251449,0.011363043,3.24107199,0.002694158,8.60920649,0.007156448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325.0,1240.0,134.0,2578.0,48.0,29.0,85.0,89.0,755.0,1593.0,119.0,272.0,3584.0,,
49049002802,Utah,Utah,1,,481,0,0.0,0.0,0,1,0,0,0,1,36.7,34113.0,0,1,0,1,0,0,0,0,186.2750999,1207.760428,186.2750999,75.3108169,663.9065018,75.3108169,1207.760428,0.835242343,663.9065018,0.459133127,397.9302924,0.27519384,45.23372568,0.031281968,1018.378242,0.704272643,9.689653259,0.006701005,11.10176307,0.007677568,22.83033081,0.015788611,7.013011366,0.004849939,138.7474256,0.095952576,226.8975539,0.156913938,12.1429602,0.025245239,150.9660325,0.313858695,186.2750999,0.128820954,75.3108169,0.052082169,57.17617035,0.03954092,12.72539032,0.008800408,154.8841393,0.10711213,1.073952198,0.000742706,0.0,0.0,11.71832397,0.008103958,2.000000089,0.001383126,16.59868432,0.011479035,34.25718923,0.023691002,0.714871918,0.00148622,19.39444351,0.040321088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.0,483.0,53.0,1202.0,10.0,16.0,25.0,22.0,171.0,270.0,16.0,195.0,1446.0,,
49049002901,Utah,Utah,1,,1431,0,50.0,0.00986,0,0,0,0,0,0,3.1,63355.0,1,1,1,1,1,0,0,0,658.0813975,3389.573159,658.0813975,181.8571552,951.8213621,181.8571552,3389.573159,0.668423025,951.8213621,0.187698947,1451.601124,0.286255398,122.5228973,0.024161486,2932.423133,0.578273148,20.56639575,0.004055688,42.31095092,0.00834371,35.5848215,0.007017318,12.56017894,0.002476864,346.1276902,0.068256299,547.3668505,0.107940613,51.19346209,0.035774607,124.674744,0.08712421,658.0813975,0.129773496,181.8571552,0.035862188,332.0601684,0.065482187,8.735718587,0.001722682,574.2425747,0.1132405,4.549654474,0.000897191,13.81229908,0.002723782,9.549176395,0.001883095,1.0,0.0001972,54.92768916,0.010831727,73.84972132,0.014563148,25.35727054,0.017719965,21.30272386,0.014886599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,2115.0,251.0,4414.0,28.0,50.0,52.0,18.0,509.0,823.0,61.0,213.0,5071.0,,
49049002902,Utah,Utah,1,,1097,0,38.0,0.0105088,1,1,1,0,0,1,8.1,51742.0,1,1,1,1,1,0,0,0,1282.107148,2588.897941,1282.107148,475.806177,876.8076015,475.806177,2588.897941,0.715956289,876.8076015,0.242479978,983.1039983,0.271876106,168.3558831,0.046558596,2134.010551,0.590157785,16.11198114,0.004455747,11.99999992,0.003318584,7.000000077,0.001935841,24.74931903,0.006844391,395.0261283,0.109243951,617.0390011,0.170641317,6.491085602,0.005917125,89.55712146,0.081638215,1282.107148,0.35456503,475.806177,0.131583567,533.7690467,0.147613121,62.94724998,0.017407978,1012.435349,0.279987652,10.38361655,0.002871575,5.806136589,0.001605679,4.794538857,0.001325923,9.088671871,0.00251346,239.5988579,0.066260746,395.4595642,0.109363818,0.0,0.0,41.50220616,0.037832458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,1324.0,231.0,2996.0,22.0,20.0,20.0,38.0,520.0,809.0,14.0,126.0,3616.0,,
49049003001,Utah,Utah,1,,1218,0,0.0,0.0,0,0,0,0,0,0,9.8,64412.0,1,1,1,1,1,0,0,0,2270.488728,4124.732586,2270.488728,748.9056065,1365.05111,748.9056065,4124.732586,0.990331953,1365.05111,0.327743364,1560.120758,0.374578814,225.9869341,0.054258568,3738.484181,0.897595241,19.99999959,0.004801921,27.00000007,0.006482593,30.99999991,0.007442977,26.79246527,0.006432765,281.4559479,0.067576458,517.9096835,0.124348063,33.88116512,0.027817049,82.19677934,0.067485041,2270.488728,0.545135349,748.9056065,0.179809269,874.364253,0.209931393,95.45627503,0.022918673,2035.366176,0.488683355,13.27336881,0.003186883,17.92583472,0.004303922,14.23171782,0.003416979,10.39548934,0.002495916,179.2961575,0.043048297,311.3710671,0.07475896,16.04570118,0.01317381,42.34284639,0.034764242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,1571.0,231.0,3778.0,20.0,27.0,31.0,27.0,282.0,521.0,33.0,83.0,4165.0,,
49049003002,Utah,Utah,1,,680,0,0.0,0.0,0,0,0,0,0,0,10.9,56736.0,0,1,0,1,0,0,0,0,45.21914077,1634.124924,45.21914077,15.01275504,680.5636839,15.01275504,1634.124924,0.724346154,680.5636839,0.3016683,589.0533548,0.26110521,204.3746314,0.090591592,1536.874964,0.681238902,4.387538534,0.001944831,7.596240168,0.003367128,3.85191597,0.00170741,6.999999993,0.003102837,74.41425676,0.032985043,107.0160612,0.047436197,16.9306662,0.024898039,51.45327998,0.075666588,45.21914077,0.020043945,15.01275504,0.00665459,17.85350609,0.007913788,2.4620471,0.001091333,40.53978467,0.017969763,2.00543797,0.000888935,0.0,0.0,0.0,0.0,0.0,0.0,2.673917353,0.001185247,6.01631391,0.002666806,0.352322912,0.000518122,1.181123756,0.001736947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,792.0,312.0,2138.0,5.0,9.0,12.0,7.0,85.0,153.0,24.0,73.0,2256.0,,
49049003103,Utah,Utah,1,,738,0,0.0,0.0,0,0,0,0,0,0,0.9,81964.0,0,1,0,1,0,0,0,0,217.923122,2062.404244,217.923122,48.59690288,417.2865248,48.59690288,2062.404244,0.754354149,417.2865248,0.152628575,770.9152855,0.281973404,185.5645662,0.067872921,1930.349407,0.706053185,11.13376542,0.004072336,1.999999955,0.000731529,3.041778004,0.001112574,12.54006317,0.004586709,103.3392218,0.037797813,154.0894324,0.056360436,3.82558147,0.005183715,11.41956397,0.015473664,217.923122,0.07970853,48.59690288,0.017775019,94.6990661,0.034637552,17.48601599,0.006395763,215.1281439,0.078686227,1.0,0.000365764,0.0,0.0,0.650484979,0.000237924,0.0,0.0,1.144491196,0.000418614,15.19938014,0.005559393,0.12033948,0.000163062,1.056130234,0.001431071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,1025.0,272.0,2575.0,15.0,3.0,4.0,18.0,119.0,187.0,4.0,16.0,2734.0,,
49049003104,Utah,Utah,1,,934,0,0.0,0.0,0,0,0,0,0,0,4.4,102621.0,1,1,1,1,1,0,0,0,2140.867658,3761.074766,2140.867658,246.7629731,576.7453503,246.7629731,3761.074766,0.972356455,576.7453503,0.149106864,1552.918275,0.401478355,305.6456047,0.079019029,3597.007662,0.929939933,20.91061535,0.005406054,26.99683177,0.006979533,13.0,0.00336091,8.419122506,0.002176609,94.74053412,0.024493416,115.0507898,0.029744258,8.391071051,0.008984016,29.16405799,0.031224901,2140.867658,0.553481814,246.7629731,0.063796012,942.4705404,0.243658361,153.6505158,0.039723505,2040.629827,0.527567174,14.35572154,0.003711407,19.32002465,0.004994836,5.802828692,0.001500214,1.0,0.000258532,59.7592597,0.015449653,71.58473,0.018506911,3.535354176,0.003785176,15.86287578,0.016983807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,1591.0,314.0,3696.0,22.0,29.0,13.0,11.0,97.0,120.0,9.0,32.0,3868.0,,
49049003105,Utah,Utah,1,,1239,0,0.0,0.0,0,0,0,0,0,1,12.7,51174.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,1186.0,409.0,3296.0,12.0,12.0,20.0,15.0,274.0,400.0,36.0,120.0,3629.0,,
49049003106,Utah,Utah,1,,796,0,31.0,0.0113845,0,1,0,0,0,1,7.9,52284.0,0,1,0,1,0,0,0,0,295.1763152,1930.858681,295.1763152,97.29037905,518.9932509,97.29037905,1930.858681,0.709092428,518.9932509,0.190596126,714.490122,0.26239079,114.787474,0.042154783,1709.927179,0.627957098,5.084071859,0.001867085,11.97155468,0.004396458,7.99999994,0.002937936,13.00570648,0.004776242,182.8701681,0.067157609,252.5658645,0.092752796,29.63599015,0.037231143,71.30709329,0.089581775,295.1763152,0.108401144,97.29037905,0.035729115,119.4396699,0.043863265,11.00525284,0.004041591,271.3475561,0.099650223,0.233351082,8.56963e-05,1.132076498,0.000415746,2.399360895,0.000881146,0.233351082,8.56963e-05,19.8306191,0.007282636,19.90695706,0.007310671,4.554390376,0.005721596,10.00298848,0.012566568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,986.0,192.0,2442.0,6.0,21.0,8.0,18.0,228.0,313.0,42.0,99.0,2723.0,,
49049003201,Utah,Utah,1,,853,0,0.0,0.0,0,0,0,0,0,1,7.5,50117.0,0,0,0,0,0,0,0,0,0.0,136.2254865,0.0,0.0,54.16513148,0.0,136.2254865,0.052434752,54.16513148,0.02084878,43.19935679,0.016627928,14.47936741,0.005573275,131.3500833,0.050558154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87539918,0.001876597,12.3247224,0.004743927,1.944074484,0.002279103,6.144393958,0.007203275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,885.0,213.0,2284.0,8.0,7.0,37.0,18.0,244.0,363.0,17.0,98.0,2598.0,,
49049003203,Utah,Utah,1,,1051,0,0.0,0.0,0,0,0,0,0,0,3.6,90160.0,1,1,1,1,1,0,0,0,4000.442312,4097.000002,4000.442312,692.9905934,724.1195328,692.9905934,4097.000002,1.0,724.1195328,0.176743845,1579.999997,0.385648034,285.9999991,0.069807176,3844.999982,0.938491575,13.9999999,0.003417134,30.99999968,0.007566512,27.00000006,0.006590188,7.999999967,0.001952648,171.9999987,0.041981938,245.9999984,0.060043934,20.74025716,0.019733832,35.60987415,0.033881897,4000.442312,0.9764321,692.9905934,0.169145861,1539.611062,0.375789861,281.3764018,0.068678643,3759.83962,0.917705546,13.9999999,0.003417134,30.99999968,0.007566512,21.71780008,0.005300903,7.999999967,0.001952648,165.8848692,0.040489351,234.6237264,0.057267202,19.87358465,0.018909215,34.79305591,0.033104715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,1580.0,286.0,3845.0,14.0,31.0,27.0,8.0,172.0,246.0,21.0,35.0,4097.0,,
49049003204,Utah,Utah,1,,900,0,27.0,0.0098756,0,0,0,0,0,0,8.0,57143.0,0,1,0,1,0,0,0,0,320.9750719,2413.161064,320.9750719,130.4909569,1056.72675,130.4909569,2413.161064,0.882648524,1056.72675,0.386513076,790.1408125,0.289005418,241.2795651,0.088251487,2192.828349,0.80205865,10.00000015,0.003657645,15.47780077,0.005661229,29.39346101,0.010751083,9.555888956,0.003495204,155.905557,0.05702471,210.2660885,0.07690786,0.0,0.0,74.79606091,0.083106734,320.9750719,0.11740127,130.4909569,0.047728953,118.8707233,0.043478684,22.96088533,0.008398276,295.7618635,0.108179175,0.273915634,0.000100189,0.0,0.0,0.0,0.0,0.0,0.0,24.93928875,0.009121905,36.30474836,0.013278986,0.0,0.0,9.704562832,0.010782848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.0,876.0,279.0,2499.0,10.0,17.0,31.0,10.0,167.0,228.0,0.0,85.0,2734.0,,
49049003205,Utah,Utah,1,,1099,0,6.0,0.0014022,0,0,0,0,0,0,4.6,58947.0,1,1,1,1,1,0,0,0,2025.927119,4063.780542,2025.927119,724.930023,1381.963463,724.930023,4063.780542,0.949703328,1381.963463,0.322964119,1601.235118,0.374207787,229.9219688,0.053732641,3687.496193,0.861765878,4.721576544,0.00110343,5.000000037,0.001168497,24.99999981,0.005842487,36.72157749,0.008581813,304.8412021,0.071241225,429.0045323,0.100258129,0.0,0.0,43.36602368,0.03945953,2025.927119,0.473458079,724.930023,0.169415757,823.1074191,0.192359761,90.24156081,0.021089404,1847.962324,0.431867802,4.000000039,0.000934798,2.999999978,0.000701098,4.348694011,0.001016287,16.98712974,0.003969883,149.6289718,0.03496821,194.3388675,0.045416889,0.0,0.0,20.23351762,0.018410844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.0,1681.0,241.0,3892.0,5.0,5.0,25.0,37.0,315.0,445.0,0.0,49.0,4279.0,,
